"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",230,75,230,81,"Consider replacing the 1.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",230,100,230,104,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-radius-border-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",230,105,230,109,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-radius-border-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",230,121,230,125,"Consider replacing the 2rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-6.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",231,30,231,37,"Consider replacing the #eff6ff static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-accent-light-1
2. --slds-g-color-surface-2
3. --slds-g-color-surface-3
4. --slds-g-color-surface-container-2
5. --slds-g-color-surface-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",231,58,231,65,"Consider replacing the #3b82f6 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-border-accent-1
2. --slds-g-color-brand-base-60
3. --slds-g-color-info-base-50
4. --slds-g-color-info-base-60
5. --slds-g-color-brand-base-50.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",232,27,232,34,"Consider replacing the #111827 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-on-surface-3
2. --slds-g-color-info-base-10
3. --slds-g-color-neutral-base-10
4. --slds-g-color-neutral-base-15
5. --slds-g-color-info-base-15.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",232,67,232,73,"Consider replacing the 0.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",234,28,234,35,"Consider replacing the #f0fdf4 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",234,45,234,48,"Consider replacing the 1px static value with an SLDS 2 styling hook that has a similar value: --slds-g-sizing-border-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",234,55,234,62,"Consider replacing the #bbf7d0 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-success-base-90
2. --slds-g-color-success-container-1
3. --slds-g-color-palette-green-90
4. --slds-g-color-palette-teal-90.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",234,73,234,79,"Consider replacing the 1.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",234,96,234,100,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-radius-border-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",234,110,234,114,"Consider replacing the 2rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-6.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",235,30,235,37,"Consider replacing the #166534 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-palette-green-40
2. --slds-g-color-palette-green-30.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",235,70,235,76,"Consider replacing the 0.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",237,21,237,25,"There's no replacement styling hook for the 100% static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",237,66,237,72,"Consider replacing the 1.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",238,44,238,51,"Consider replacing the 0.75rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",238,52,238,56,"Consider replacing the 1rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",238,69,238,75,"There's no replacement styling hook for the 0.8rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",238,111,238,118,"Consider replacing the #6b7280 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-neutral-base-50
2. --slds-g-color-on-disabled-1
3. --slds-g-color-on-disabled-2
4. --slds-g-color-palette-neutral-50.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",238,135,238,138,"There's no replacement styling hook for the 2px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",238,145,238,152,"There's no replacement styling hook for the #f3f4f6 static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",239,26,239,30,"Consider replacing the 1rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",239,47,239,50,"There's no replacement styling hook for the 1px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",239,57,239,64,"There's no replacement styling hook for the #f3f4f6 static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",239,77,239,83,"There's no replacement styling hook for the 0.9rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",240,31,240,38,"Consider replacing the #f3f4f6 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-2
2. --slds-g-color-surface-3
3. --slds-g-color-surface-container-2
4. --slds-g-color-surface-1
5. --slds-g-color-surface-container-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",240,49,240,56,"Consider replacing the 0.25rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",240,57,240,63,"Consider replacing the 0.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",240,80,240,83,"Consider replacing the 4px static value with an SLDS 2 styling hook that has a similar value: --slds-g-radius-border-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",240,130,240,137,"Consider replacing the #1d4ed8 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-accent-2
2. --slds-g-color-accent-container-2
3. --slds-g-color-brand-base-40
4. --slds-g-color-info-base-40
5. --slds-g-color-info-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",242,86,242,92,"Consider replacing the 1.5rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",243,28,243,35,"Consider replacing the #f9fafb static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenCommandHub/docGenCommandHub.css",243,46,243,50,"Consider replacing the 1rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
